H1,H2,D1,D2,D3,D4,D5,D6,E1,E2,E3,,,,,,,
134,494,0.39043,0.29915,0.21638,0.17821,0.12806,0.10835,5577,238,68,,,,,,,
246,419,0.18808,0.14997,0.11512,0.09252,0.06845,0.05209,5883,199,144,,,,,,,
119,408,0.40483,0.24419,0.17243,0.14302,0.09946,0.08426,1342,447,91,,,,,,,
203,299,0.45812,0.3111,0.21351,0.16917,0.11142,0.09225,1398,201,81,,,,,,,
50,263,0.48728,0.18469,0.09937,0.08031,0.03933,0.0373,1118,327,191,,,,,,,
150,517,0.38727,0.33803,0.28983,0.2562,0.22034,0.19219,8484,471,35,,,,,,,
239,233,0.2004,0.15339,0.11316,0.08908,0.0635,0.047,4661,235,156,,,,,,,
93,427,0.61179,0.42473,0.28574,0.20673,0.15845,0.13457,4550,197,55,,,,,,,
212,542,0.15021,0.11826,0.09144,0.07659,0.05951,0.04784,7465,497,149,,,,,,,
145,263,0.27713,0.19517,0.1194,0.08892,0.04971,0.04103,5909,168,171,,,,,,,
173,205,0.19387,0.14772,0.1033,0.07977,0.05461,0.03937,7601,364,178,,,,,,,
214,431,0.14791,0.11602,0.08659,0.06934,0.05069,0.03848,8095,345,189,,,,,,,
45,426,0.74287,0.40309,0.26017,0.18171,0.13794,0.11929,6041,217,62,,,,,,,
108,368,0.58825,0.48602,0.38418,0.32836,0.25535,0.21674,7750,320,35,,,,,,,
161,356,0.32233,0.2392,0.16046,0.12304,0.07734,0.06286,4809,169,116,,,,,,,
92,514,0.29304,0.16455,0.09766,0.0805,0.04914,0.03902,4463,371,168,,,,,,,
109,329,0.25126,0.17568,0.11555,0.09174,0.05911,0.04589,8444,450,149,,,,,,,
191,306,0.47717,0.43047,0.37268,0.33034,0.27559,0.23507,7873,312,32,,,,,,,
121,456,0.32096,0.22331,0.14244,0.11248,0.07064,0.05979,6006,242,121,,,,,,,
220,242,0.48302,0.36588,0.28008,0.22994,0.16835,0.13864,1662,307,56,,,,,,,
72,261,1.06091,0.71127,0.47321,0.32849,0.26507,0.20702,2930,192,37,,,,,,,
246,507,0.29523,0.21599,0.17173,0.14916,0.12057,0.10031,2033,420,71,,,,,,,
221,399,0.19643,0.12705,0.08689,0.06978,0.04895,0.03656,2576,435,191,,,,,,,
227,580,0.22681,0.16122,0.12095,0.1022,0.07903,0.0638,2767,404,110,,,,,,,
164,172,0.68961,0.54199,0.40152,0.29504,0.22197,0.17863,2209,278,43,,,,,,,
61,289,0.43646,0.22886,0.14354,0.11346,0.06724,0.05745,1969,461,128,,,,,,,
201,271,0.22632,0.1867,0.1463,0.12009,0.09144,0.07127,7366,384,106,,,,,,,
71,209,0.47606,0.26684,0.13567,0.07827,0.05322,0.04922,7190,199,140,,,,,,,
102,585,0.35837,0.25793,0.18767,0.16136,0.12136,0.10211,6395,364,68,,,,,,,
214,185,0.27997,0.16359,0.1066,0.08331,0.05111,0.039,1354,494,173,,,,,,,
175,600,0.43418,0.24445,0.136,0.10571,0.05609,0.04998,1200,157,141,,,,,,,
72,409,0.43969,0.22962,0.13893,0.11339,0.06826,0.05975,3120,312,123,,,,,,,
156,594,0.22098,0.15156,0.09785,0.07762,0.04947,0.03888,4936,308,171,,,,,,,
143,404,0.42554,0.34244,0.25586,0.20858,0.15091,0.12508,6306,205,60,,,,,,,
66,598,0.5833,0.37133,0.26292,0.22803,0.16835,0.14824,5536,261,49,,,,,,,
143,383,0.38416,0.31995,0.2593,0.22485,0.17927,0.15079,6468,478,49,,,,,,,
175,476,0.32264,0.17628,0.11609,0.09599,0.06323,0.05069,1128,388,137,,,,,,,
83,421,0.48489,0.36295,0.27089,0.23026,0.17258,0.14735,8339,369,51,,,,,,,
158,486,0.3892,0.31528,0.25526,0.22336,0.18051,0.15458,4222,407,46,,,,,,,
98,153,0.70923,0.49237,0.30194,0.19197,0.14171,0.11599,4207,189,64,,,,,,,
149,578,0.32771,0.18268,0.10542,0.08503,0.04936,0.04396,1761,261,164,,,,,,,
139,460,0.42548,0.32158,0.2345,0.19479,0.1415,0.11996,4054,255,62,,,,,,,
58,185,0.84297,0.54504,0.33492,0.21622,0.17305,0.13357,6213,275,56,,,,,,,
245,571,0.17592,0.11747,0.08408,0.0692,0.051,0.03971,2876,436,176,,,,,,,
202,480,0.35389,0.26085,0.19049,0.15617,0.11181,0.09408,2484,225,79,,,,,,,
164,434,0.24759,0.16016,0.11076,0.09141,0.06616,0.05072,2499,490,140,,,,,,,
103,177,0.42045,0.25951,0.15588,0.12063,0.06896,0.05868,2710,415,122,,,,,,,
117,243,0.71481,0.43794,0.2736,0.18011,0.13819,0.11892,1186,211,67,,,,,,,
125,539,0.34071,0.2281,0.13931,0.10954,0.06601,0.0567,4700,207,126,,,,,,,
120,426,0.25836,0.18273,0.12751,0.10515,0.07352,0.05912,6099,478,120,,,,,,,
108,270,0.32732,0.23409,0.15598,0.12272,0.079,0.06529,7136,397,113,,,,,,,
203,338,0.28361,0.19234,0.1398,0.11489,0.08143,0.06513,1960,474,112,,,,,,,
174,150,0.54787,0.38627,0.25754,0.17287,0.1234,0.10046,1692,216,73,,,,,,,
116,497,0.26955,0.17264,0.1102,0.09015,0.05862,0.04674,4697,378,145,,,,,,,
213,308,0.30638,0.23563,0.18251,0.15227,0.11407,0.09242,2911,434,81,,,,,,,
122,553,0.3019,0.21652,0.15889,0.13635,0.10254,0.08591,4830,439,82,,,,,,,
111,182,0.25792,0.17104,0.09939,0.07563,0.04147,0.03547,8074,316,197,,,,,,,
52,472,0.48807,0.30109,0.21569,0.18332,0.13213,0.11381,7703,386,66,,,,,,,
215,264,0.29277,0.23061,0.17354,0.13896,0.09864,0.07703,4043,231,96,,,,,,,
193,537,0.25055,0.1942,0.14788,0.12405,0.096,0.07714,4590,341,92,,,,,,,
58,560,0.81505,0.47242,0.2945,0.20878,0.18396,0.14727,5493,151,51,,,,,,,
106,376,0.51642,0.40498,0.29757,0.24459,0.17657,0.1475,7712,250,51,,,,,,,
185,386,0.26605,0.15665,0.09795,0.07784,0.04753,0.03692,1791,342,180,,,,,,,
99,259,0.35583,0.23088,0.12467,0.09386,0.04688,0.04147,8309,155,164,,,,,,,
133,224,0.23414,0.16135,0.10411,0.08074,0.04971,0.03777,5617,499,177,,,,,,,
173,277,0.52156,0.43466,0.34245,0.28375,0.21376,0.17618,4178,237,44,,,,,,,
250,318,0.165,0.12802,0.09661,0.07713,0.0563,0.04245,5679,266,175,,,,,,,
180,301,0.17606,0.13459,0.0951,0.07406,0.05142,0.03754,7987,337,188,,,,,,,
154,518,0.25342,0.16759,0.10794,0.08665,0.05567,0.04398,3598,319,153,,,,,,,
127,422,0.28827,0.20675,0.13248,0.10247,0.06299,0.0525,7387,227,137,,,,,,,
201,539,0.23422,0.14033,0.09151,0.07439,0.05158,0.03862,1929,376,176,,,,,,,
233,274,0.26499,0.19877,0.15041,0.12282,0.09164,0.07072,2909,395,105,,,,,,,
166,537,0.26976,0.19741,0.13782,0.11146,0.07678,0.06137,4476,275,113,,,,,,,
239,308,0.40042,0.36556,0.3235,0.29044,0.24876,0.21327,7981,209,35,,,,,,,
191,561,0.37599,0.27976,0.20038,0.16209,0.11344,0.09521,2792,175,77,,,,,,,
148,333,0.55924,0.45116,0.36223,0.31211,0.24526,0.2083,2852,412,37,,,,,,,
171,510,0.27202,0.17965,0.11363,0.08919,0.05493,0.04256,3002,249,155,,,,,,,
242,439,0.25786,0.21729,0.18015,0.15546,0.12662,0.1048,5458,305,70,,,,,,,
176,440,0.45542,0.25368,0.14381,0.11259,0.0614,0.05435,1068,164,131,,,,,,,
125,548,0.25727,0.15339,0.08942,0.07197,0.04244,0.03332,3790,328,192,,,,,,,
220,409,0.33428,0.21083,0.13898,0.11,0.07002,0.05897,1475,225,125,,,,,,,
224,225,0.25438,0.17171,0.11168,0.08462,0.05061,0.03762,2554,181,176,,,,,,,
96,338,0.31432,0.15545,0.09134,0.0734,0.04181,0.03233,1862,441,198,,,,,,,
86,407,0.3814,0.26232,0.18324,0.1521,0.10671,0.09053,6642,408,83,,,,,,,
144,195,0.36652,0.28804,0.20593,0.16051,0.10753,0.08628,6422,299,87,,,,,,,
86,180,0.58904,0.39355,0.23561,0.1488,0.10313,0.08722,5672,229,81,,,,,,,
113,491,0.46433,0.32612,0.2049,0.1602,0.09837,0.08327,5403,150,86,,,,,,,
230,358,0.15848,0.13026,0.10354,0.08613,0.06675,0.05288,8496,411,142,,,,,,,
158,150,0.29993,0.24201,0.17716,0.13795,0.09367,0.0744,8129,314,102,,,,,,,
196,222,0.31221,0.22264,0.15722,0.12422,0.08326,0.06798,2456,380,111,,,,,,,
184,396,0.30685,0.24795,0.19829,0.17038,0.13639,0.11173,4462,462,66,,,,,,,
66,224,0.59551,0.31582,0.16137,0.09393,0.07438,0.0644,5166,182,116,,,,,,,
46,493,0.5738,0.33658,0.24077,0.20503,0.14715,0.12721,6567,330,59,,,,,,,
53,293,0.78534,0.56736,0.42281,0.3218,0.25184,0.20897,6877,405,37,,,,,,,
207,212,0.19996,0.1621,0.12247,0.0968,0.07006,0.05224,7914,224,143,,,,,,,
59,242,0.65036,0.25992,0.13129,0.07361,0.05107,0.05357,1730,200,142,,,,,,,
181,501,0.28162,0.21174,0.15918,0.13414,0.10048,0.08305,3646,368,86,,,,,,,
40,198,0.80459,0.47868,0.29165,0.18683,0.15221,0.11708,8206,324,64,,,,,,,
247,182,0.16753,0.13559,0.10461,0.08342,0.06127,0.04605,7328,167,167,,,,,,,
221,431,0.20071,0.16137,0.1283,0.10881,0.08603,0.06976,5710,456,105,,,,,,,
116,469,0.44128,0.35359,0.27751,0.24009,0.18886,0.16341,6760,363,45,,,,,,,
45,473,0.39351,0.212,0.14709,0.1232,0.0844,0.06814,6050,473,104,,,,,,,
55,427,0.74934,0.33742,0.20984,0.13803,0.10194,0.08946,1084,217,83,,,,,,,
44,573,0.35009,0.16073,0.10228,0.08636,0.05516,0.04461,6629,431,151,,,,,,,
115,333,0.43686,0.28366,0.19645,0.15963,0.10813,0.09048,1970,404,84,,,,,,,
139,547,0.38654,0.26302,0.18489,0.15598,0.11216,0.09709,2525,300,76,,,,,,,
128,560,0.22474,0.14511,0.08802,0.07014,0.04263,0.03342,5644,341,194,,,,,,,
217,365,0.24706,0.19336,0.14457,0.11578,0.08195,0.06418,4653,223,114,,,,,,,
211,418,0.44751,0.40219,0.35315,0.315,0.27131,0.23521,6258,316,30,,,,,,,
192,349,0.25574,0.18803,0.12622,0.09534,0.05859,0.04336,4421,159,156,,,,,,,
216,545,0.24536,0.19927,0.16338,0.14231,0.1176,0.09942,4691,460,70,,,,,,,
153,418,0.26525,0.18239,0.12648,0.10355,0.07141,0.0571,3415,423,124,,,,,,,
176,272,0.20913,0.16241,0.1192,0.09526,0.06899,0.05201,6758,467,140,,,,,,,
165,278,0.40769,0.31909,0.2412,0.19751,0.14376,0.11849,3472,370,65,,,,,,,
62,317,0.6578,0.39011,0.23728,0.15697,0.11404,0.09802,5564,220,74,,,,,,,
99,203,0.51407,0.29048,0.17562,0.13677,0.07819,0.06692,1274,384,108,,,,,,,
52,242,0.43529,0.18742,0.0985,0.07983,0.03968,0.03733,3967,327,189,,,,,,,
83,591,0.76016,0.53174,0.3791,0.29573,0.24193,0.21203,4384,175,34,,,,,,,
63,330,1.1697,0.67368,0.44258,0.30511,0.25403,0.19786,1376,163,39,,,,,,,
113,275,0.57582,0.42916,0.32271,0.2654,0.19252,0.15894,2370,474,49,,,,,,,
99,231,0.37097,0.22996,0.14014,0.10963,0.06444,0.05474,3629,399,132,,,,,,,
204,232,0.18561,0.14607,0.10611,0.08199,0.05702,0.04124,7587,194,176,,,,,,,
114,495,0.34043,0.22378,0.1284,0.09851,0.05412,0.0469,5913,184,149,,,,,,,
182,186,0.27496,0.22284,0.16524,0.12909,0.08861,0.06743,7275,182,109,,,,,,,
190,179,0.37943,0.31845,0.25307,0.20823,0.15628,0.12726,5111,444,62,,,,,,,
249,589,0.14358,0.11461,0.08822,0.07106,0.05277,0.04032,7654,243,185,,,,,,,
101,160,0.65058,0.39971,0.23983,0.15104,0.11373,0.09884,1611,314,80,,,,,,,
89,587,0.42467,0.24365,0.15781,0.13375,0.09023,0.07938,2842,300,93,,,,,,,
143,426,0.26977,0.17416,0.11089,0.08882,0.05619,0.04403,3365,344,153,,,,,,,
209,393,0.24465,0.17453,0.12531,0.10157,0.0738,0.05633,2993,351,127,,,,,,,
82,460,0.38243,0.21943,0.11125,0.08812,0.0438,0.04058,7314,197,170,,,,,,,
62,444,0.46299,0.25167,0.16298,0.13468,0.08712,0.07533,3967,335,99,,,,,,,
95,584,0.28756,0.18313,0.12083,0.10194,0.07021,0.05755,6049,404,119,,,,,,,
226,571,0.18956,0.1593,0.13092,0.1124,0.0915,0.07606,8013,375,93,,,,,,,
179,506,0.40678,0.34007,0.28859,0.25614,0.21898,0.19014,3733,467,36,,,,,,,
85,549,0.36577,0.18642,0.11235,0.09383,0.05798,0.04641,2594,338,143,,,,,,,
51,386,0.36606,0.18365,0.11903,0.0964,0.06001,0.0469,3354,496,145,,,,,,,
226,463,0.27858,0.245,0.20922,0.18328,0.15312,0.12927,7930,284,56,,,,,,,
169,507,0.27734,0.19381,0.13724,0.11391,0.08098,0.06591,3058,362,107,,,,,,,
249,364,0.27043,0.21702,0.17299,0.14539,0.11377,0.09109,3775,286,82,,,,,,,
175,160,0.19158,0.14307,0.09716,0.07399,0.04917,0.03468,7110,316,197,,,,,,,
205,487,0.22381,0.18202,0.14556,0.12442,0.09959,0.08178,5982,426,88,,,,,,,
172,412,0.22727,0.17953,0.13536,0.11154,0.08429,0.06606,6945,400,110,,,,,,,
143,209,0.41121,0.31268,0.21285,0.16301,0.10344,0.08329,5267,180,88,,,,,,,
102,259,0.85615,0.6751,0.49056,0.36116,0.28061,0.22303,5260,192,34,,,,,,,
88,177,0.62268,0.43583,0.26926,0.17277,0.12799,0.09993,6572,209,71,,,,,,,
107,577,0.3689,0.25229,0.15918,0.12798,0.08162,0.07038,6413,216,102,,,,,,,
107,580,0.64092,0.47774,0.34933,0.29798,0.22361,0.19469,4178,186,37,,,,,,,
88,352,0.38793,0.19052,0.10864,0.08774,0.04892,0.04367,1996,331,166,,,,,,,
142,343,0.36874,0.23822,0.1581,0.1271,0.0829,0.0698,2116,339,107,,,,,,,
108,292,0.65484,0.4956,0.38543,0.323,0.24256,0.20174,1949,500,39,,,,,,,
155,520,0.26383,0.19384,0.12418,0.09191,0.053,0.04242,6611,152,168,,,,,,,
171,344,0.21034,0.14059,0.0931,0.07381,0.05044,0.03691,3619,442,186,,,,,,,
130,180,0.3862,0.2951,0.20399,0.1576,0.10212,0.08224,6245,337,90,,,,,,,
222,341,0.24356,0.18301,0.13877,0.11458,0.08656,0.06768,3315,421,109,,,,,,,
157,279,0.52807,0.43102,0.33989,0.28531,0.21729,0.18088,3495,374,43,,,,,,,
74,188,0.73409,0.54529,0.38134,0.26944,0.19766,0.15986,5862,464,47,,,,,,,
74,190,1.06358,0.81501,0.57413,0.40794,0.30976,0.2481,6524,274,31,,,,,,,
245,194,0.3719,0.33554,0.29396,0.26262,0.22214,0.18807,6965,413,41,,,,,,,
244,536,0.16186,0.13378,0.10813,0.09133,0.07246,0.05876,7944,339,124,,,,,,,
218,499,0.31751,0.28125,0.24023,0.20986,0.17501,0.14746,8121,213,49,,,,,,,
67,416,0.36416,0.15929,0.09197,0.07515,0.04195,0.03273,2179,383,193,,,,,,,
45,218,0.50331,0.27299,0.16297,0.12772,0.07215,0.06236,5298,447,115,,,,,,,
79,504,0.40811,0.23978,0.16327,0.13777,0.09536,0.08252,3258,378,91,,,,,,,
121,339,0.68317,0.49709,0.39017,0.33149,0.25255,0.2123,1175,438,37,,,,,,,
75,520,0.63182,0.37635,0.27505,0.2359,0.17277,0.14925,1545,302,51,,,,,,,
70,249,0.44641,0.28263,0.17715,0.13945,0.08466,0.07133,6744,396,102,,,,,,,
204,483,0.33217,0.28797,0.23966,0.20655,0.16867,0.13989,6997,225,52,,,,,,,
149,350,0.26759,0.19029,0.126,0.09874,0.06305,0.04859,4973,298,140,,,,,,,
47,331,0.3317,0.1592,0.09367,0.07547,0.04277,0.03311,7698,471,191,,,,,,,
194,520,0.25251,0.19302,0.14467,0.12019,0.09152,0.07259,4295,323,98,,,,,,,
61,581,0.45894,0.27638,0.19872,0.17249,0.12741,0.11182,5214,371,66,,,,,,,
148,234,0.25603,0.16726,0.10426,0.08076,0.0481,0.03651,3570,388,179,,,,,,,
53,276,0.41571,0.21752,0.12827,0.1021,0.05799,0.05071,6123,401,142,,,,,,,
157,346,0.57234,0.49221,0.40769,0.35475,0.28625,0.24474,5035,321,31,,,,,,,
198,303,0.30015,0.24377,0.18591,0.14959,0.10768,0.08447,5445,204,88,,,,,,,
63,232,0.8441,0.52601,0.32146,0.20921,0.17065,0.13198,4629,211,57,,,,,,,
215,533,0.2105,0.14918,0.10293,0.08106,0.05632,0.04159,3628,264,166,,,,,,,
168,591,0.20208,0.13356,0.08773,0.07113,0.04981,0.03756,3861,394,180,,,,,,,
114,207,0.38591,0.27659,0.17509,0.13344,0.07951,0.06558,6806,231,109,,,,,,,
191,516,0.25601,0.21202,0.17369,0.15118,0.12462,0.10498,6080,468,67,,,,,,,
103,592,0.49603,0.28851,0.18913,0.16037,0.10934,0.09607,1840,254,77,,,,,,,
123,561,0.33136,0.22853,0.13516,0.10145,0.05567,0.04701,6479,158,148,,,,,,,
165,421,0.30102,0.24533,0.18932,0.15742,0.11811,0.0961,6920,305,76,,,,,,,
229,256,0.18341,0.15109,0.12025,0.09966,0.07689,0.06051,7396,455,126,,,,,,,
69,573,0.75197,0.36256,0.22925,0.16017,0.12376,0.10961,1248,190,68,,,,,,,
216,363,0.21736,0.17546,0.13408,0.10787,0.07987,0.06093,6435,221,122,,,,,,,
126,408,0.3082,0.22947,0.15449,0.12122,0.07878,0.06522,8035,237,112,,,,,,,
227,199,0.48861,0.42062,0.35386,0.30674,0.2469,0.20511,3380,462,38,,,,,,,
114,521,0.37547,0.25812,0.17923,0.15055,0.10702,0.09232,4072,319,80,,,,,,,
238,367,0.16861,0.12901,0.09443,0.07381,0.05206,0.03819,5680,222,191,,,,,,,
96,503,0.65952,0.33451,0.19688,0.13025,0.09709,0.08643,1153,180,85,,,,,,,
100,264,0.30889,0.1791,0.10474,0.08266,0.04706,0.04085,3646,408,176,,,,,,,
81,520,0.36818,0.23055,0.14587,0.12095,0.07918,0.06892,7110,307,106,,,,,,,
249,473,0.17695,0.14134,0.11017,0.09038,0.06869,0.05368,6015,263,138,,,,,,,
111,205,0.96574,0.72907,0.50129,0.34913,0.26341,0.21174,3074,160,36,,,,,,,
90,528,0.26678,0.1671,0.10293,0.0845,0.05368,0.04283,8269,379,155,,,,,,,
178,455,0.27164,0.1633,0.10082,0.08008,0.04857,0.03781,2013,301,174,,,,,,,
43,286,1.05909,0.71391,0.51645,0.3804,0.30028,0.24484,4194,301,32,,,,,,,
160,222,0.22987,0.17855,0.12643,0.09816,0.06503,0.04945,8153,331,143,,,,,,,
101,271,0.33108,0.18722,0.11297,0.08938,0.05219,0.04492,2512,442,162,,,,,,,
238,543,0.33774,0.23259,0.16502,0.1335,0.09228,0.07765,1742,197,95,,,,,,,
240,225,0.19512,0.13519,0.09609,0.07603,0.05346,0.03952,2987,462,181,,,,,,,
120,272,0.52087,0.3502,0.25227,0.20323,0.13986,0.11503,1312,493,67,,,,,,,
205,508,0.44815,0.31295,0.23929,0.20619,0.15822,0.13729,1296,299,54,,,,,,,
232,204,0.17936,0.1419,0.10863,0.08754,0.06484,0.04942,6006,440,152,,,,,,,
119,336,0.60078,0.46721,0.35279,0.29422,0.21789,0.18237,3806,300,42,,,,,,,
63,554,0.37343,0.17391,0.10386,0.08699,0.05258,0.04204,3519,355,156,,,,,,,
214,221,0.48965,0.34035,0.25478,0.20742,0.14786,0.12156,1080,443,64,,,,,,,
56,382,0.41965,0.24426,0.16786,0.13753,0.09227,0.07809,4542,474,97,,,,,,,
176,476,0.32553,0.28103,0.23278,0.20159,0.16546,0.13822,8384,319,52,,,,,,,
194,418,0.27048,0.14185,0.09008,0.07313,0.04566,0.036,1206,426,188,,,,,,,
54,316,0.6029,0.41825,0.30753,0.25359,0.18121,0.15096,6848,465,51,,,,,,,
42,152,0.48461,0.2084,0.10517,0.08548,0.04069,0.03916,5625,352,178,,,,,,,
187,491,0.26563,0.19411,0.14082,0.11614,0.08338,0.06759,3455,332,105,,,,,,,
62,312,0.40689,0.18405,0.10189,0.08233,0.04368,0.03981,3000,342,180,,,,,,,
178,234,0.3184,0.18309,0.11409,0.08941,0.05313,0.04514,1363,381,162,,,,,,,
214,150,0.22797,0.18044,0.13461,0.10605,0.07609,0.05645,5556,294,131,,,,,,,
185,274,0.35254,0.21557,0.12987,0.10012,0.05713,0.04872,1637,206,147,,,,,,,
123,319,0.26293,0.17269,0.11159,0.08875,0.05622,0.0436,4380,457,156,,,,,,,
196,439,0.19475,0.15737,0.12144,0.10029,0.07661,0.06038,7795,367,121,,,,,,,
238,156,0.15544,0.12614,0.09827,0.07946,0.05942,0.04546,7940,452,168,,,,,,,
47,457,0.75331,0.36748,0.23441,0.16074,0.12154,0.10613,2908,212,70,,,,,,,
188,177,0.26012,0.2174,0.17045,0.13855,0.10449,0.08048,7840,485,95,,,,,,,
162,352,0.19481,0.13922,0.09212,0.07152,0.048,0.03451,6246,349,196,,,,,,,
161,556,0.18583,0.12702,0.08715,0.07193,0.05233,0.04049,4720,496,171,,,,,,,
246,285,0.34752,0.30342,0.25546,0.22003,0.1786,0.14607,5673,159,53,,,,,,,
156,356,0.27015,0.17794,0.11908,0.09571,0.06292,0.04937,2810,417,141,,,,,,,
177,195,0.52397,0.33817,0.21858,0.14465,0.10376,0.08617,1188,228,85,,,,,,,
186,407,0.23077,0.18663,0.13838,0.10845,0.07473,0.05716,8301,169,128,,,,,,,
227,422,0.19827,0.1538,0.11389,0.09021,0.06494,0.04858,5372,220,150,,,,,,,
131,521,0.27476,0.16842,0.10175,0.082,0.05004,0.0394,3419,317,166,,,,,,,
249,349,0.15835,0.12521,0.09454,0.07438,0.05343,0.03947,6800,178,192,,,,,,,
74,365,0.52309,0.20821,0.09548,0.08027,0.03502,0.03592,1934,194,194,,,,,,,
56,283,0.53582,0.23812,0.117,0.09632,0.04594,0.04442,4850,209,157,,,,,,,
235,430,0.30395,0.25184,0.20061,0.16622,0.12591,0.10147,4692,155,74,,,,,,,
148,197,0.33292,0.27156,0.20265,0.16046,0.11229,0.09005,8423,353,85,,,,,,,
249,568,0.29424,0.23573,0.19893,0.17537,0.14913,0.12925,2907,463,52,,,,,,,
111,267,0.32503,0.21403,0.12779,0.09883,0.0568,0.04837,5720,275,147,,,,,,,
192,407,0.60331,0.45881,0.38119,0.3388,0.27752,0.24223,1138,425,31,,,,,,,
115,526,0.2595,0.14724,0.08713,0.07132,0.04317,0.03419,3372,385,191,,,,,,,
149,411,0.39509,0.20396,0.11627,0.09338,0.0524,0.04672,1131,251,155,,,,,,,
132,456,0.37479,0.20423,0.11692,0.09427,0.05395,0.04793,1671,255,151,,,,,,,
166,313,0.2219,0.16065,0.11293,0.09036,0.06424,0.0481,4694,486,148,,,,,,,
83,530,0.53971,0.40341,0.33198,0.29674,0.24533,0.21381,3663,483,33,,,,,,,
68,155,0.53132,0.28767,0.13662,0.07526,0.05043,0.05319,7409,150,140,,,,,,,
86,248,0.38855,0.24571,0.15089,0.11843,0.07055,0.05978,5363,381,121,,,,,,,
50,255,1.01295,0.69787,0.50343,0.3629,0.27974,0.22965,1408,406,35,,,,,,,
215,488,0.16765,0.13221,0.09795,0.07721,0.05535,0.04119,7607,234,177,,,,,,,
43,532,0.40561,0.18,0.11705,0.09761,0.06191,0.04951,2890,409,138,,,,,,,
57,454,0.37911,0.18752,0.11616,0.09577,0.0589,0.0517,4581,388,143,,,,,,,
190,396,0.20305,0.15643,0.11474,0.09236,0.06746,0.05143,6124,350,140,,,,,,,
47,184,0.87731,0.49091,0.28825,0.17891,0.1482,0.11369,3045,290,66,,,,,,,
233,312,0.45026,0.39787,0.33861,0.29493,0.24022,0.20116,5177,157,38,,,,,,,
107,427,0.24479,0.14515,0.09092,0.07412,0.04678,0.03691,4094,489,183,,,,,,,
247,197,0.32396,0.27489,0.22695,0.19273,0.15349,0.12359,4566,341,63,,,,,,,
208,199,0.1797,0.14679,0.11345,0.09156,0.06822,0.05214,8496,466,145,,,,,,,
123,330,0.27745,0.18124,0.1031,0.07828,0.04187,0.03621,6017,219,192,,,,,,,
134,164,0.8204,0.69896,0.54231,0.41199,0.31501,0.25204,6197,182,31,,,,,,,
195,494,0.25704,0.20955,0.16604,0.14093,0.11176,0.09109,5849,347,79,,,,,,,
86,395,0.4171,0.29121,0.19777,0.16167,0.10998,0.09296,7877,321,80,,,,,,,
82,318,0.42385,0.20404,0.10643,0.08633,0.0441,0.04094,2661,260,173,,,,,,,
125,211,0.53615,0.43857,0.32924,0.26321,0.18673,0.15071,7010,318,51,,,,,,,
76,347,0.51312,0.3422,0.22325,0.17985,0.1166,0.09841,7039,274,75,,,,,,,
93,440,0.5967,0.37564,0.28146,0.23852,0.1755,0.14908,1087,378,52,,,,,,,
221,278,0.26603,0.21502,0.16969,0.14109,0.10886,0.08594,4517,398,88,,,,,,,
237,397,0.19451,0.15124,0.1146,0.09275,0.06884,0.05287,5032,280,139,,,,,,,
217,311,0.30175,0.20091,0.13129,0.10101,0.06188,0.05103,2058,193,143,,,,,,,
216,469,0.49298,0.35116,0.25651,0.21162,0.1521,0.1286,1394,177,58,,,,,,,
218,428,0.33658,0.27935,0.22328,0.18724,0.14387,0.11759,4556,197,63,,,,,,,
193,262,0.24843,0.19599,0.14936,0.12183,0.09122,0.07042,5007,487,106,,,,,,,
77,462,0.45685,0.23559,0.10804,0.08731,0.03857,0.03821,5386,168,178,,,,,,,
209,267,0.20036,0.1581,0.11671,0.09157,0.06519,0.04815,6626,227,152,,,,,,,
167,351,0.27638,0.183,0.10687,0.07906,0.04153,0.03496,3600,162,198,,,,,,,
137,385,0.49312,0.34388,0.25453,0.21369,0.15648,0.1323,1712,363,58,,,,,,,
103,600,0.33055,0.20205,0.10879,0.08497,0.04466,0.04016,5900,207,173,,,,,,,
80,328,0.73197,0.53739,0.41201,0.34633,0.25862,0.21654,2751,403,36,,,,,,,
239,357,0.19666,0.13572,0.0939,0.07352,0.05061,0.03693,3124,293,189,,,,,,,
211,241,0.17905,0.14186,0.10517,0.08255,0.05888,0.04351,7489,250,169,,,,,,,
152,467,0.29966,0.1993,0.13389,0.10937,0.07367,0.05887,2834,336,118,,,,,,,
71,309,0.41239,0.22414,0.13879,0.11078,0.0663,0.05694,2926,407,129,,,,,,,
250,547,0.20424,0.13576,0.09168,0.07127,0.04807,0.03465,2624,248,197,,,,,,,
140,165,0.67089,0.54664,0.4102,0.30387,0.22909,0.18356,4085,316,42,,,,,,,
230,269,0.25745,0.19903,0.15085,0.12215,0.09058,0.06939,3674,315,107,,,,,,,
239,274,0.17356,0.13698,0.10427,0.08363,0.06155,0.04668,6139,291,160,,,,,,,
177,218,0.25109,0.15903,0.09724,0.07467,0.0431,0.03249,2672,310,197,,,,,,,
149,574,0.20261,0.14806,0.10187,0.08239,0.05909,0.0451,7330,367,152,,,,,,,
146,597,0.29216,0.15551,0.1023,0.08657,0.05841,0.04778,1345,443,145,,,,,,,
136,285,0.41916,0.32957,0.23253,0.18066,0.11973,0.09645,6977,165,77,,,,,,,
250,259,0.23282,0.20126,0.16962,0.14695,0.11992,0.09867,7204,404,78,,,,,,,
187,258,0.17617,0.1343,0.09559,0.07469,0.05217,0.03823,7204,381,186,,,,,,,
